audio_id,name,instrument,technique,duration,pitch,pitch_id,dynamics,dynamics_id,instance_id,string_id
528,contrabass_ord_G2_ff_528.wav,Contrabass,ordinario,8.842,G2,43,ff,4,0,1.0
529,contrabass_ord_G2_ff_529.wav,Contrabass,ordinario,7.248,G2,43,ff,4,1,2.0
530,contrabass_ord_G2_ff_530.wav,Contrabass,ordinario,6.716,G2,43,ff,4,2,3.0
531,contrabass_ord_G2_ff_531.wav,Contrabass,ordinario,6.217,G2,43,ff,4,3,4.0
532,contrabass_ord_G#2_ff_532.wav,Contrabass,ordinario,6.203,G#2,44,ff,4,0,1.0
533,contrabass_ord_G#2_ff_533.wav,Contrabass,ordinario,5.038,G#2,44,ff,4,1,2.0
534,contrabass_ord_G#2_ff_534.wav,Contrabass,ordinario,4.327,G#2,44,ff,4,2,3.0
535,contrabass_ord_G#2_ff_535.wav,Contrabass,ordinario,4.059,G#2,44,ff,4,3,4.0
536,contrabass_ord_A2_ff_536.wav,Contrabass,ordinario,4.804,A2,45,ff,4,0,1.0
537,contrabass_ord_A2_ff_537.wav,Contrabass,ordinario,5.236,A2,45,ff,4,1,2.0
538,contrabass_ord_A2_ff_538.wav,Contrabass,ordinario,4.7,A2,45,ff,4,2,3.0
539,contrabass_ord_A2_ff_539.wav,Contrabass,ordinario,4.473,A2,45,ff,4,3,4.0
540,contrabass_ord_A#2_ff_540.wav,Contrabass,ordinario,4.534,A#2,46,ff,4,0,1.0
541,contrabass_ord_A#2_ff_541.wav,Contrabass,ordinario,4.787,A#2,46,ff,4,1,2.0
542,contrabass_ord_A#2_ff_542.wav,Contrabass,ordinario,3.694,A#2,46,ff,4,2,3.0
543,contrabass_ord_A#2_ff_543.wav,Contrabass,ordinario,4.155,A#2,46,ff,4,3,4.0
544,contrabass_ord_B2_ff_544.wav,Contrabass,ordinario,5.634,B2,47,ff,4,0,1.0
545,contrabass_ord_B2_ff_545.wav,Contrabass,ordinario,3.661,B2,47,ff,4,1,2.0
546,contrabass_ord_B2_ff_546.wav,Contrabass,ordinario,5.071,B2,47,ff,4,2,3.0
547,contrabass_ord_B2_ff_547.wav,Contrabass,ordinario,5.096,B2,47,ff,4,3,4.0
548,contrabass_ord_C3_ff_548.wav,Contrabass,ordinario,4.497,C3,48,ff,4,0,1.0
549,contrabass_ord_C3_ff_549.wav,Contrabass,ordinario,4.067,C3,48,ff,4,1,2.0
550,contrabass_ord_C3_ff_550.wav,Contrabass,ordinario,4.687,C3,48,ff,4,2,3.0
551,contrabass_ord_C3_ff_551.wav,Contrabass,ordinario,3.926,C3,48,ff,4,3,4.0
552,contrabass_ord_C#3_ff_552.wav,Contrabass,ordinario,4.051,C#3,49,ff,4,0,1.0
553,contrabass_ord_C#3_ff_553.wav,Contrabass,ordinario,4.549,C#3,49,ff,4,1,2.0
554,contrabass_ord_C#3_ff_554.wav,Contrabass,ordinario,4.129,C#3,49,ff,4,2,3.0
555,contrabass_ord_C#3_ff_555.wav,Contrabass,ordinario,3.911,C#3,49,ff,4,3,4.0
556,contrabass_ord_D3_ff_556.wav,Contrabass,ordinario,5.46,D3,50,ff,4,0,1.0
557,contrabass_ord_D3_ff_557.wav,Contrabass,ordinario,4.76,D3,50,ff,4,1,2.0
558,contrabass_ord_D3_ff_558.wav,Contrabass,ordinario,6.918,D3,50,ff,4,2,3.0
559,contrabass_ord_D3_ff_559.wav,Contrabass,ordinario,5.004,D3,50,ff,4,3,4.0
560,contrabass_ord_D#3_ff_560.wav,Contrabass,ordinario,4.48,D#3,51,ff,4,0,1.0
561,contrabass_ord_D#3_ff_561.wav,Contrabass,ordinario,4.346,D#3,51,ff,4,1,2.0
562,contrabass_ord_D#3_ff_562.wav,Contrabass,ordinario,3.97,D#3,51,ff,4,2,3.0
563,contrabass_ord_D#3_ff_563.wav,Contrabass,ordinario,3.612,D#3,51,ff,4,3,4.0
564,contrabass_ord_E3_ff_564.wav,Contrabass,ordinario,4.656,E3,52,ff,4,0,1.0
565,contrabass_ord_E3_ff_565.wav,Contrabass,ordinario,5.228,E3,52,ff,4,1,2.0
566,contrabass_ord_E3_ff_566.wav,Contrabass,ordinario,5.463,E3,52,ff,4,2,3.0
567,contrabass_ord_F3_ff_567.wav,Contrabass,ordinario,4.027,F3,53,ff,4,0,1.0
568,contrabass_ord_F3_ff_568.wav,Contrabass,ordinario,3.38,F3,53,ff,4,1,2.0
569,contrabass_ord_F3_ff_569.wav,Contrabass,ordinario,3.739,F3,53,ff,4,2,3.0
570,contrabass_ord_F#3_ff_570.wav,Contrabass,ordinario,3.075,F#3,54,ff,4,0,1.0
571,contrabass_ord_F#3_ff_571.wav,Contrabass,ordinario,3.691,F#3,54,ff,4,1,2.0
572,contrabass_ord_F#3_ff_572.wav,Contrabass,ordinario,3.706,F#3,54,ff,4,2,3.0
573,contrabass_ord_G3_ff_573.wav,Contrabass,ordinario,3.165,G3,55,ff,4,0,1.0
574,contrabass_ord_G3_ff_574.wav,Contrabass,ordinario,3.796,G3,55,ff,4,1,2.0
575,contrabass_ord_G3_ff_575.wav,Contrabass,ordinario,4.485,G3,55,ff,4,2,3.0
576,contrabass_ord_G#3_ff_576.wav,Contrabass,ordinario,3.789,G#3,56,ff,4,0,1.0
577,contrabass_ord_G#3_ff_577.wav,Contrabass,ordinario,3.055,G#3,56,ff,4,1,2.0
578,contrabass_ord_G#3_ff_578.wav,Contrabass,ordinario,3.094,G#3,56,ff,4,2,3.0
579,contrabass_ord_A3_ff_579.wav,Contrabass,ordinario,4.932,A3,57,ff,4,0,1.0
580,contrabass_ord_A3_ff_580.wav,Contrabass,ordinario,5.498,A3,57,ff,4,1,2.0
581,contrabass_ord_A#3_ff_581.wav,Contrabass,ordinario,3.858,A#3,58,ff,4,0,1.0
582,contrabass_ord_A#3_ff_582.wav,Contrabass,ordinario,3.495,A#3,58,ff,4,1,2.0
583,contrabass_ord_B3_ff_583.wav,Contrabass,ordinario,4.109,B3,59,ff,4,0,1.0
584,contrabass_ord_B3_ff_584.wav,Contrabass,ordinario,4.193,B3,59,ff,4,1,2.0
585,contrabass_ord_C4_ff_585.wav,Contrabass,ordinario,3.362,C4,60,ff,4,0,1.0
586,contrabass_ord_C4_ff_586.wav,Contrabass,ordinario,3.429,C4,60,ff,4,1,2.0
587,contrabass_ord_C#4_ff_587.wav,Contrabass,ordinario,3.75,C#4,61,ff,4,0,1.0
588,contrabass_ord_C#4_ff_588.wav,Contrabass,ordinario,3.37,C#4,61,ff,4,1,2.0
589,contrabass_ord_D4_ff_589.wav,Contrabass,ordinario,4.122,D4,62,ff,4,0,1.0
590,contrabass_ord_D4_ff_590.wav,Contrabass,ordinario,3.016,D4,62,ff,4,1,2.0
591,contrabass_ord_D#4_ff_591.wav,Contrabass,ordinario,3.22,D#4,63,ff,4,0,1.0
592,contrabass_ord_E4_ff_592.wav,Contrabass,ordinario,3.36,E4,64,ff,4,0,1.0
593,contrabass_ord_F4_ff_593.wav,Contrabass,ordinario,3.05,F4,65,ff,4,0,1.0
594,contrabass_ord_F#4_ff_594.wav,Contrabass,ordinario,3.56,F#4,66,ff,4,0,1.0
595,contrabass_ord_G4_ff_595.wav,Contrabass,ordinario,2.982,G4,67,ff,4,0,1.0
596,contrabass_ord_G#4_ff_596.wav,Contrabass,ordinario,2.627,G#4,68,ff,4,0,1.0
597,contrabass_ord_A4_ff_597.wav,Contrabass,ordinario,3.377,A4,69,ff,4,0,1.0
598,contrabass_ord_A#4_ff_598.wav,Contrabass,ordinario,2.949,A#4,70,ff,4,0,1.0
599,contrabass_ord_B4_ff_599.wav,Contrabass,ordinario,3.131,B4,71,ff,4,0,1.0
600,contrabass_ord_C5_ff_600.wav,Contrabass,ordinario,2.775,C5,72,ff,4,0,1.0
601,viola_ord_C3_pp_601.wav,Viola,ordinario,8.045,C3,48,pp,0,3,4.0
602,viola_ord_C#3_pp_602.wav,Viola,ordinario,7.123,C#3,49,pp,0,3,4.0
603,viola_ord_D3_pp_603.wav,Viola,ordinario,7.523,D3,50,pp,0,3,4.0
604,viola_ord_D#3_pp_604.wav,Viola,ordinario,7.082,D#3,51,pp,0,3,4.0
605,viola_ord_E3_pp_605.wav,Viola,ordinario,7.259,E3,52,pp,0,3,4.0
606,viola_ord_F3_pp_606.wav,Viola,ordinario,7.08,F3,53,pp,0,3,4.0
607,viola_ord_F#3_pp_607.wav,Viola,ordinario,6.884,F#3,54,pp,0,3,4.0
608,viola_ord_G3_pp_608.wav,Viola,ordinario,8.51,G3,55,pp,0,2,3.0
609,viola_ord_G3_pp_609.wav,Viola,ordinario,8.05,G3,55,pp,0,3,4.0
610,viola_ord_G#3_pp_610.wav,Viola,ordinario,8.009,G#3,56,pp,0,2,3.0
611,viola_ord_G#3_pp_611.wav,Viola,ordinario,7.554,G#3,56,pp,0,3,4.0
612,viola_ord_A3_pp_612.wav,Viola,ordinario,7.147,A3,57,pp,0,2,3.0
613,viola_ord_A3_pp_613.wav,Viola,ordinario,7.37,A3,57,pp,0,3,4.0
614,viola_ord_A#3_pp_614.wav,Viola,ordinario,7.291,A#3,58,pp,0,2,3.0
615,viola_ord_A#3_pp_615.wav,Viola,ordinario,7.919,A#3,58,pp,0,3,4.0
616,viola_ord_B3_pp_616.wav,Viola,ordinario,7.243,B3,59,pp,0,2,3.0
617,viola_ord_B3_pp_617.wav,Viola,ordinario,7.052,B3,59,pp,0,3,4.0
618,viola_ord_C4_pp_618.wav,Viola,ordinario,7.422,C4,60,pp,0,2,3.0
619,viola_ord_C4_pp_619.wav,Viola,ordinario,7.126,C4,60,pp,0,3,4.0
620,viola_ord_C#4_pp_620.wav,Viola,ordinario,8.019,C#4,61,pp,0,2,3.0
621,viola_ord_C#4_pp_621.wav,Viola,ordinario,7.263,C#4,61,pp,0,3,4.0
622,viola_ord_D4_pp_622.wav,Viola,ordinario,10.598,D4,62,pp,0,1,2.0
623,viola_ord_D4_pp_623.wav,Viola,ordinario,7.526,D4,62,pp,0,2,3.0
624,viola_ord_D4_pp_624.wav,Viola,ordinario,7.205,D4,62,pp,0,3,4.0
625,viola_ord_D#4_pp_625.wav,Viola,ordinario,7.335,D#4,63,pp,0,1,2.0
626,viola_ord_D#4_pp_626.wav,Viola,ordinario,7.359,D#4,63,pp,0,2,3.0
627,viola_ord_D#4_pp_627.wav,Viola,ordinario,6.912,D#4,63,pp,0,3,4.0
628,viola_ord_E4_pp_628.wav,Viola,ordinario,7.315,E4,64,pp,0,1,2.0
629,viola_ord_E4_pp_629.wav,Viola,ordinario,7.66,E4,64,pp,0,2,3.0
630,viola_ord_E4_pp_630.wav,Viola,ordinario,7.057,E4,64,pp,0,3,4.0
631,viola_ord_F4_pp_631.wav,Viola,ordinario,7.404,F4,65,pp,0,1,2.0
632,viola_ord_F4_pp_632.wav,Viola,ordinario,7.49,F4,65,pp,0,2,3.0
633,viola_ord_F4_pp_633.wav,Viola,ordinario,7.27,F4,65,pp,0,3,4.0
634,viola_ord_F#4_pp_634.wav,Viola,ordinario,6.725,F#4,66,pp,0,1,2.0
635,viola_ord_F#4_pp_635.wav,Viola,ordinario,6.813,F#4,66,pp,0,2,3.0
636,viola_ord_F#4_pp_636.wav,Viola,ordinario,7.597,F#4,66,pp,0,3,4.0
637,viola_ord_G4_pp_637.wav,Viola,ordinario,8.312,G4,67,pp,0,1,2.0
638,viola_ord_G4_pp_638.wav,Viola,ordinario,6.971,G4,67,pp,0,2,3.0
639,viola_ord_G4_pp_639.wav,Viola,ordinario,7.63,G4,67,pp,0,3,4.0
640,viola_ord_G#4_pp_640.wav,Viola,ordinario,7.44,G#4,68,pp,0,1,2.0
641,viola_ord_G#4_pp_641.wav,Viola,ordinario,6.956,G#4,68,pp,0,2,3.0
642,viola_ord_G#4_pp_642.wav,Viola,ordinario,7.274,G#4,68,pp,0,3,4.0
643,viola_ord_A4_pp_643.wav,Viola,ordinario,7.864,A4,69,pp,0,0,1.0
644,viola_ord_A4_pp_644.wav,Viola,ordinario,7.652,A4,69,pp,0,1,2.0
645,viola_ord_A4_pp_645.wav,Viola,ordinario,7.275,A4,69,pp,0,2,3.0
646,viola_ord_A4_pp_646.wav,Viola,ordinario,7.393,A4,69,pp,0,3,4.0
647,viola_ord_A#4_pp_647.wav,Viola,ordinario,7.273,A#4,70,pp,0,0,1.0
648,viola_ord_A#4_pp_648.wav,Viola,ordinario,7.164,A#4,70,pp,0,1,2.0
649,viola_ord_A#4_pp_649.wav,Viola,ordinario,7.104,A#4,70,pp,0,2,3.0
650,viola_ord_A#4_pp_650.wav,Viola,ordinario,7.434,A#4,70,pp,0,3,4.0
651,viola_ord_B4_pp_651.wav,Viola,ordinario,7.275,B4,71,pp,0,0,1.0
652,viola_ord_B4_pp_652.wav,Viola,ordinario,7.273,B4,71,pp,0,1,2.0
653,viola_ord_B4_pp_653.wav,Viola,ordinario,7.791,B4,71,pp,0,2,3.0
654,viola_ord_B4_pp_654.wav,Viola,ordinario,8.057,B4,71,pp,0,3,4.0
655,viola_ord_C5_pp_655.wav,Viola,ordinario,7.464,C5,72,pp,0,0,1.0
656,viola_ord_C5_pp_656.wav,Viola,ordinario,7.132,C5,72,pp,0,1,2.0
657,viola_ord_C5_pp_657.wav,Viola,ordinario,7.56,C5,72,pp,0,2,3.0
658,viola_ord_C5_pp_658.wav,Viola,ordinario,7.012,C5,72,pp,0,3,4.0
659,viola_ord_C#5_pp_659.wav,Viola,ordinario,7.616,C#5,73,pp,0,0,1.0
660,viola_ord_C#5_pp_660.wav,Viola,ordinario,6.775,C#5,73,pp,0,1,2.0
661,viola_ord_C#5_pp_661.wav,Viola,ordinario,7.823,C#5,73,pp,0,2,3.0
662,viola_ord_D5_pp_662.wav,Viola,ordinario,7.071,D5,74,pp,0,0,1.0
663,viola_ord_D5_pp_663.wav,Viola,ordinario,7.38,D5,74,pp,0,1,2.0
664,viola_ord_D5_pp_664.wav,Viola,ordinario,6.999,D5,74,pp,0,2,3.0
665,viola_ord_D#5_pp_665.wav,Viola,ordinario,6.883,D#5,75,pp,0,0,1.0
666,viola_ord_D#5_pp_666.wav,Viola,ordinario,6.686,D#5,75,pp,0,1,2.0
667,viola_ord_D#5_pp_667.wav,Viola,ordinario,7.234,D#5,75,pp,0,2,3.0
668,viola_ord_E5_pp_668.wav,Viola,ordinario,7.716,E5,76,pp,0,0,1.0
669,viola_ord_E5_pp_669.wav,Viola,ordinario,7.122,E5,76,pp,0,1,2.0
670,viola_ord_E5_pp_670.wav,Viola,ordinario,6.861,E5,76,pp,0,2,3.0
671,viola_ord_F5_pp_671.wav,Viola,ordinario,7.154,F5,77,pp,0,0,1.0
672,viola_ord_F5_pp_672.wav,Viola,ordinario,7.35,F5,77,pp,0,1,2.0
673,viola_ord_F5_pp_673.wav,Viola,ordinario,7.859,F5,77,pp,0,2,3.0
674,viola_ord_F#5_pp_674.wav,Viola,ordinario,7.102,F#5,78,pp,0,0,1.0
675,viola_ord_F#5_pp_675.wav,Viola,ordinario,6.938,F#5,78,pp,0,1,2.0
676,viola_ord_F#5_pp_676.wav,Viola,ordinario,7.351,F#5,78,pp,0,2,3.0
677,viola_ord_G5_pp_677.wav,Viola,ordinario,7.373,G5,79,pp,0,0,1.0
678,viola_ord_G5_pp_678.wav,Viola,ordinario,7.345,G5,79,pp,0,1,2.0
679,viola_ord_G5_pp_679.wav,Viola,ordinario,7.362,G5,79,pp,0,2,3.0
680,viola_ord_G#5_pp_680.wav,Viola,ordinario,7.184,G#5,80,pp,0,0,1.0
681,viola_ord_G#5_pp_681.wav,Viola,ordinario,7.38,G#5,80,pp,0,1,2.0
682,viola_ord_A5_pp_682.wav,Viola,ordinario,7.277,A5,81,pp,0,0,1.0
683,viola_ord_A5_pp_683.wav,Viola,ordinario,7.153,A5,81,pp,0,1,2.0
684,viola_ord_A#5_pp_684.wav,Viola,ordinario,7.335,A#5,82,pp,0,0,1.0
685,viola_ord_A#5_pp_685.wav,Viola,ordinario,7.303,A#5,82,pp,0,1,2.0
686,viola_ord_B5_pp_686.wav,Viola,ordinario,7.154,B5,83,pp,0,0,1.0
687,viola_ord_B5_pp_687.wav,Viola,ordinario,6.779,B5,83,pp,0,1,2.0
688,viola_ord_C6_pp_688.wav,Viola,ordinario,7.035,C6,84,pp,0,0,1.0
689,viola_ord_C6_pp_689.wav,Viola,ordinario,7.353,C6,84,pp,0,1,2.0
690,viola_ord_C#6_pp_690.wav,Viola,ordinario,7.951,C#6,85,pp,0,0,1.0
691,viola_ord_C#6_pp_691.wav,Viola,ordinario,6.753,C#6,85,pp,0,1,2.0
692,viola_ord_D6_pp_692.wav,Viola,ordinario,7.37,D6,86,pp,0,0,1.0
693,viola_ord_D6_pp_693.wav,Viola,ordinario,7.688,D6,86,pp,0,1,2.0
694,viola_ord_D#6_pp_694.wav,Viola,ordinario,6.812,D#6,87,pp,0,0,1.0
695,viola_ord_E6_pp_695.wav,Viola,ordinario,7.678,E6,88,pp,0,0,1.0
696,viola_ord_F6_pp_696.wav,Viola,ordinario,7.24,F6,89,pp,0,0,1.0
697,viola_ord_F#6_pp_697.wav,Viola,ordinario,7.452,F#6,90,pp,0,0,1.0
698,viola_ord_G6_pp_698.wav,Viola,ordinario,7.234,G6,91,pp,0,0,1.0
699,viola_ord_G#6_pp_699.wav,Viola,ordinario,6.909,G#6,92,pp,0,0,1.0
700,viola_ord_A6_pp_700.wav,Viola,ordinario,7.281,A6,93,pp,0,0,1.0
701,viola_ord_A#6_pp_701.wav,Viola,ordinario,6.772,A#6,94,pp,0,0,1.0
702,viola_ord_B6_pp_702.wav,Viola,ordinario,7.232,B6,95,pp,0,0,1.0
703,viola_ord_C7_pp_703.wav,Viola,ordinario,7.081,C7,96,pp,0,0,1.0
704,viola_ord_C3_mf_704.wav,Viola,ordinario,8.087,C3,48,mf,2,3,4.0
705,viola_ord_C#3_mf_705.wav,Viola,ordinario,6.667,C#3,49,mf,2,3,4.0
706,viola_ord_D3_mf_706.wav,Viola,ordinario,7.599,D3,50,mf,2,3,4.0
707,viola_ord_D#3_mf_707.wav,Viola,ordinario,7.176,D#3,51,mf,2,3,4.0
708,viola_ord_E3_mf_708.wav,Viola,ordinario,7.333,E3,52,mf,2,3,4.0
709,viola_ord_F3_mf_709.wav,Viola,ordinario,7.2,F3,53,mf,2,3,4.0
710,viola_ord_F#3_mf_710.wav,Viola,ordinario,7.559,F#3,54,mf,2,3,4.0
711,viola_ord_G3_mf_711.wav,Viola,ordinario,9.29,G3,55,mf,2,2,3.0
712,viola_ord_G3_mf_712.wav,Viola,ordinario,7.49,G3,55,mf,2,3,4.0
713,viola_ord_G#3_mf_713.wav,Viola,ordinario,7.511,G#3,56,mf,2,2,3.0
714,viola_ord_G#3_mf_714.wav,Viola,ordinario,6.916,G#3,56,mf,2,3,4.0
715,viola_ord_A3_mf_715.wav,Viola,ordinario,8.069,A3,57,mf,2,2,3.0
716,viola_ord_A3_mf_716.wav,Viola,ordinario,7.211,A3,57,mf,2,3,4.0
717,viola_ord_A#3_mf_717.wav,Viola,ordinario,7.616,A#3,58,mf,2,2,3.0
718,viola_ord_A#3_mf_718.wav,Viola,ordinario,7.379,A#3,58,mf,2,3,4.0
719,viola_ord_B3_mf_719.wav,Viola,ordinario,7.479,B3,59,mf,2,2,3.0
720,viola_ord_B3_mf_720.wav,Viola,ordinario,7.09,B3,59,mf,2,3,4.0
721,viola_ord_C4_mf_721.wav,Viola,ordinario,7.555,C4,60,mf,2,2,3.0
722,viola_ord_C4_mf_722.wav,Viola,ordinario,7.035,C4,60,mf,2,3,4.0
723,viola_ord_C#4_mf_723.wav,Viola,ordinario,7.263,C#4,61,mf,2,2,3.0
724,viola_ord_C#4_mf_724.wav,Viola,ordinario,7.498,C#4,61,mf,2,3,4.0
725,viola_ord_D4_mf_725.wav,Viola,ordinario,9.505,D4,62,mf,2,1,2.0
726,viola_ord_D4_mf_726.wav,Viola,ordinario,7.307,D4,62,mf,2,2,3.0
727,viola_ord_D4_mf_727.wav,Viola,ordinario,8.028,D4,62,mf,2,3,4.0
728,viola_ord_D#4_mf_728.wav,Viola,ordinario,7.343,D#4,63,mf,2,1,2.0
729,viola_ord_D#4_mf_729.wav,Viola,ordinario,7.507,D#4,63,mf,2,2,3.0
730,viola_ord_D#4_mf_730.wav,Viola,ordinario,7.738,D#4,63,mf,2,3,4.0
731,viola_ord_E4_mf_731.wav,Viola,ordinario,7.216,E4,64,mf,2,1,2.0
732,viola_ord_E4_mf_732.wav,Viola,ordinario,7.571,E4,64,mf,2,2,3.0
733,viola_ord_E4_mf_733.wav,Viola,ordinario,7.014,E4,64,mf,2,3,4.0
734,viola_ord_F4_mf_734.wav,Viola,ordinario,7.676,F4,65,mf,2,1,2.0
735,viola_ord_F4_mf_735.wav,Viola,ordinario,7.481,F4,65,mf,2,2,3.0
736,viola_ord_F4_mf_736.wav,Viola,ordinario,7.208,F4,65,mf,2,3,4.0
737,viola_ord_F#4_mf_737.wav,Viola,ordinario,6.906,F#4,66,mf,2,1,2.0
738,viola_ord_F#4_mf_738.wav,Viola,ordinario,7.384,F#4,66,mf,2,2,3.0
739,viola_ord_F#4_mf_739.wav,Viola,ordinario,7.0,F#4,66,mf,2,3,4.0
740,viola_ord_G4_mf_740.wav,Viola,ordinario,7.957,G4,67,mf,2,1,2.0
741,viola_ord_G4_mf_741.wav,Viola,ordinario,7.099,G4,67,mf,2,2,3.0
742,viola_ord_G4_mf_742.wav,Viola,ordinario,7.673,G4,67,mf,2,3,4.0
743,viola_ord_G#4_mf_743.wav,Viola,ordinario,7.479,G#4,68,mf,2,1,2.0
744,viola_ord_G#4_mf_744.wav,Viola,ordinario,7.676,G#4,68,mf,2,2,3.0
745,viola_ord_G#4_mf_745.wav,Viola,ordinario,7.267,G#4,68,mf,2,3,4.0
746,viola_ord_A4_mf_746.wav,Viola,ordinario,7.975,A4,69,mf,2,0,1.0
747,viola_ord_A4_mf_747.wav,Viola,ordinario,7.551,A4,69,mf,2,1,2.0
748,viola_ord_A4_mf_748.wav,Viola,ordinario,7.52,A4,69,mf,2,2,3.0
749,viola_ord_A4_mf_749.wav,Viola,ordinario,7.651,A4,69,mf,2,3,4.0
750,viola_ord_A#4_mf_750.wav,Viola,ordinario,8.118,A#4,70,mf,2,0,1.0
751,viola_ord_A#4_mf_751.wav,Viola,ordinario,7.515,A#4,70,mf,2,1,2.0
752,viola_ord_A#4_mf_752.wav,Viola,ordinario,7.479,A#4,70,mf,2,2,3.0
753,viola_ord_A#4_mf_753.wav,Viola,ordinario,7.933,A#4,70,mf,2,3,4.0
754,viola_ord_B4_mf_754.wav,Viola,ordinario,7.919,B4,71,mf,2,0,1.0
755,viola_ord_B4_mf_755.wav,Viola,ordinario,7.243,B4,71,mf,2,1,2.0
756,viola_ord_B4_mf_756.wav,Viola,ordinario,7.883,B4,71,mf,2,2,3.0
757,viola_ord_B4_mf_757.wav,Viola,ordinario,7.526,B4,71,mf,2,3,4.0
758,viola_ord_C5_mf_758.wav,Viola,ordinario,7.053,C5,72,mf,2,0,1.0
759,viola_ord_C5_mf_759.wav,Viola,ordinario,7.753,C5,72,mf,2,1,2.0
760,viola_ord_C5_mf_760.wav,Viola,ordinario,8.018,C5,72,mf,2,2,3.0
761,viola_ord_C5_mf_761.wav,Viola,ordinario,7.264,C5,72,mf,2,3,4.0
762,viola_ord_C#5_mf_762.wav,Viola,ordinario,7.894,C#5,73,mf,2,0,1.0
763,viola_ord_C#5_mf_763.wav,Viola,ordinario,7.344,C#5,73,mf,2,1,2.0
764,viola_ord_C#5_mf_764.wav,Viola,ordinario,7.927,C#5,73,mf,2,2,3.0
765,viola_ord_D5_mf_765.wav,Viola,ordinario,7.945,D5,74,mf,2,0,1.0
766,viola_ord_D5_mf_766.wav,Viola,ordinario,8.005,D5,74,mf,2,1,2.0
767,viola_ord_D5_mf_767.wav,Viola,ordinario,8.164,D5,74,mf,2,2,3.0
768,viola_ord_D#5_mf_768.wav,Viola,ordinario,6.784,D#5,75,mf,2,0,1.0
769,viola_ord_D#5_mf_769.wav,Viola,ordinario,6.979,D#5,75,mf,2,1,2.0
770,viola_ord_D#5_mf_770.wav,Viola,ordinario,7.112,D#5,75,mf,2,2,3.0
771,viola_ord_E5_mf_771.wav,Viola,ordinario,7.53,E5,76,mf,2,0,1.0
772,viola_ord_E5_mf_772.wav,Viola,ordinario,7.501,E5,76,mf,2,1,2.0
773,viola_ord_E5_mf_773.wav,Viola,ordinario,7.813,E5,76,mf,2,2,3.0
774,viola_ord_F5_mf_774.wav,Viola,ordinario,7.772,F5,77,mf,2,0,1.0
775,viola_ord_F5_mf_775.wav,Viola,ordinario,7.145,F5,77,mf,2,1,2.0
776,viola_ord_F5_mf_776.wav,Viola,ordinario,8.051,F5,77,mf,2,2,3.0
777,viola_ord_F#5_mf_777.wav,Viola,ordinario,7.426,F#5,78,mf,2,0,1.0
778,viola_ord_F#5_mf_778.wav,Viola,ordinario,7.119,F#5,78,mf,2,1,2.0
779,viola_ord_F#5_mf_779.wav,Viola,ordinario,7.343,F#5,78,mf,2,2,3.0
780,viola_ord_G5_mf_780.wav,Viola,ordinario,7.668,G5,79,mf,2,0,1.0
781,viola_ord_G5_mf_781.wav,Viola,ordinario,7.435,G5,79,mf,2,1,2.0
782,viola_ord_G5_mf_782.wav,Viola,ordinario,8.271,G5,79,mf,2,2,3.0
783,viola_ord_G#5_mf_783.wav,Viola,ordinario,7.368,G#5,80,mf,2,0,1.0
784,viola_ord_G#5_mf_784.wav,Viola,ordinario,7.185,G#5,80,mf,2,1,2.0
785,viola_ord_A5_mf_785.wav,Viola,ordinario,7.575,A5,81,mf,2,0,1.0
786,viola_ord_A5_mf_786.wav,Viola,ordinario,7.216,A5,81,mf,2,1,2.0
787,viola_ord_A#5_mf_787.wav,Viola,ordinario,7.617,A#5,82,mf,2,0,1.0
788,viola_ord_A#5_mf_788.wav,Viola,ordinario,7.056,A#5,82,mf,2,1,2.0
789,viola_ord_B5_mf_789.wav,Viola,ordinario,7.795,B5,83,mf,2,0,1.0
790,viola_ord_B5_mf_790.wav,Viola,ordinario,7.467,B5,83,mf,2,1,2.0
791,viola_ord_C6_mf_791.wav,Viola,ordinario,7.659,C6,84,mf,2,0,1.0
792,viola_ord_C6_mf_792.wav,Viola,ordinario,7.178,C6,84,mf,2,1,2.0
793,viola_ord_C#6_mf_793.wav,Viola,ordinario,7.678,C#6,85,mf,2,0,1.0
794,viola_ord_C#6_mf_794.wav,Viola,ordinario,6.609,C#6,85,mf,2,1,2.0
795,viola_ord_D6_mf_795.wav,Viola,ordinario,7.581,D6,86,mf,2,0,1.0
796,viola_ord_D6_mf_796.wav,Viola,ordinario,7.043,D6,86,mf,2,1,2.0
797,viola_ord_D#6_mf_797.wav,Viola,ordinario,7.224,D#6,87,mf,2,0,1.0
798,viola_ord_E6_mf_798.wav,Viola,ordinario,7.438,E6,88,mf,2,0,1.0
799,viola_ord_F6_mf_799.wav,Viola,ordinario,7.106,F6,89,mf,2,0,1.0
800,viola_ord_F#6_mf_800.wav,Viola,ordinario,7.18,F#6,90,mf,2,0,1.0
801,viola_ord_G6_mf_801.wav,Viola,ordinario,7.177,G6,91,mf,2,0,1.0
802,viola_ord_G#6_mf_802.wav,Viola,ordinario,6.676,G#6,92,mf,2,0,1.0
803,viola_ord_A6_mf_803.wav,Viola,ordinario,7.51,A6,93,mf,2,0,1.0
804,viola_ord_A#6_mf_804.wav,Viola,ordinario,7.204,A#6,94,mf,2,0,1.0
805,viola_ord_B6_mf_805.wav,Viola,ordinario,7.676,B6,95,mf,2,0,1.0
806,viola_ord_C7_mf_806.wav,Viola,ordinario,7.031,C7,96,mf,2,0,1.0
